"Notes"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	"Year"	"Year Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	"Five Minute APGAR Score"	"Five Minute APGAR Score Code"	Births
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"1"	"1"	2
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"3"	"3"	0
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"5"	"5"	0
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"6"	"6"	3
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"7"	"7"	4
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"8"	"8"	9
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"9"	"9"	2
	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"	"10"	"10"	0
"Total"	"7th month"	"07"	"2019"	"2019"	"27 weeks"	"27"			20
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"1"	"1"	4
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"3"	"3"	4
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"4"	"4"	2
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"5"	"5"	5
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"6"	"6"	7
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"7"	"7"	11
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"8"	"8"	7
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"9"	"9"	18
	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"	"10"	"10"	1
"Total"	"7th month"	"07"	"2019"	"2019"	"28 weeks"	"28"			59
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"1"	"1"	3
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"2"	"2"	1
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"3"	"3"	3
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"4"	"4"	4
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"5"	"5"	2
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"6"	"6"	7
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"7"	"7"	16
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"8"	"8"	29
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"9"	"9"	29
	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"	"10"	"10"	2
"Total"	"7th month"	"07"	"2019"	"2019"	"29 weeks"	"29"			96
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"1"	"1"	1
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"2"	"2"	3
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"3"	"3"	2
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"5"	"5"	9
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"6"	"6"	9
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"7"	"7"	21
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"8"	"8"	57
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"9"	"9"	57
	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"	"10"	"10"	0
"Total"	"7th month"	"07"	"2019"	"2019"	"30 weeks"	"30"			159
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"0"	"0"	1
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"1"	"1"	0
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"2"	"2"	1
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"3"	"3"	1
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"4"	"4"	4
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"5"	"5"	7
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"6"	"6"	10
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"7"	"7"	36
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"8"	"8"	82
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"9"	"9"	117
	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"	"10"	"10"	0
"Total"	"7th month"	"07"	"2019"	"2019"	"31 weeks"	"31"			259
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"0"	"0"	1
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"1"	"1"	3
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"2"	"2"	4
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"3"	"3"	3
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"4"	"4"	3
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"5"	"5"	10
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"6"	"6"	14
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"7"	"7"	51
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"8"	"8"	118
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"9"	"9"	192
	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"	"10"	"10"	2
"Total"	"7th month"	"07"	"2019"	"2019"	"32 weeks"	"32"			401
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"0"	"0"	2
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"1"	"1"	5
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"2"	"2"	6
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"3"	"3"	7
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"4"	"4"	7
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"5"	"5"	11
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"6"	"6"	18
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"7"	"7"	30
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"8"	"8"	146
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"9"	"9"	314
	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"	"10"	"10"	6
"Total"	"7th month"	"07"	"2019"	"2019"	"33 weeks"	"33"			552
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"1"	"1"	4
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"2"	"2"	4
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"3"	"3"	11
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"4"	"4"	12
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"5"	"5"	12
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"6"	"6"	39
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"7"	"7"	62
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"8"	"8"	255
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"9"	"9"	739
	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"	"10"	"10"	3
"Total"	"7th month"	"07"	"2019"	"2019"	"34 weeks"	"34"			1141
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"0"	"0"	3
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"1"	"1"	6
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"2"	"2"	3
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"3"	"3"	5
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"4"	"4"	14
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"5"	"5"	23
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"6"	"6"	30
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"7"	"7"	97
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"8"	"8"	333
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"9"	"9"	1146
	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"	"10"	"10"	11
"Total"	"7th month"	"07"	"2019"	"2019"	"35 weeks"	"35"			1671
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"0"	"0"	6
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"1"	"1"	10
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"2"	"2"	10
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"3"	"3"	8
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"4"	"4"	16
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"5"	"5"	35
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"6"	"6"	52
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"7"	"7"	108
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"8"	"8"	529
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"9"	"9"	2549
	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"	"10"	"10"	33
"Total"	"7th month"	"07"	"2019"	"2019"	"36 weeks"	"36"			3356
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"0"	"0"	7
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"1"	"1"	8
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"2"	"2"	12
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"3"	"3"	19
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"4"	"4"	24
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"5"	"5"	48
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"6"	"6"	78
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"7"	"7"	192
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"8"	"8"	1005
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"9"	"9"	6869
	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"	"10"	"10"	138
"Total"	"7th month"	"07"	"2019"	"2019"	"37 weeks"	"37"			8400
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"0"	"0"	4
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"1"	"1"	6
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"2"	"2"	15
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"3"	"3"	16
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"4"	"4"	25
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"5"	"5"	48
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"6"	"6"	90
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"7"	"7"	221
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"8"	"8"	1374
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"9"	"9"	11110
	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"	"10"	"10"	267
"Total"	"7th month"	"07"	"2019"	"2019"	"38 weeks"	"38"			13176
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"0"	"0"	6
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"1"	"1"	23
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"2"	"2"	20
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"3"	"3"	35
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"4"	"4"	44
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"5"	"5"	81
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"6"	"6"	153
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"7"	"7"	428
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"8"	"8"	2926
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"9"	"9"	24484
	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"	"10"	"10"	620
"Total"	"7th month"	"07"	"2019"	"2019"	"39 weeks"	"39"			28820
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"0"	"0"	2
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"1"	"1"	17
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"2"	"2"	11
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"3"	"3"	22
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"4"	"4"	22
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"5"	"5"	31
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"6"	"6"	109
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"7"	"7"	258
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"8"	"8"	1574
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"9"	"9"	13027
	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"	"10"	"10"	551
"Total"	"7th month"	"07"	"2019"	"2019"	"40 weeks"	"40"			15624
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"0"	"0"	2
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"1"	"1"	3
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"2"	"2"	7
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"3"	"3"	2
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"4"	"4"	18
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"5"	"5"	17
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"6"	"6"	47
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"7"	"7"	96
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"8"	"8"	541
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"9"	"9"	4113
	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"	"10"	"10"	201
"Total"	"7th month"	"07"	"2019"	"2019"	"41 weeks"	"41"			5047
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"0"	"0"	1
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"1"	"1"	0
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"3"	"3"	0
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"5"	"5"	2
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"6"	"6"	2
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"7"	"7"	12
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"8"	"8"	48
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"9"	"9"	263
	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"	"10"	"10"	34
"Total"	"7th month"	"07"	"2019"	"2019"	"42 weeks"	"42"			362
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"1"	"1"	1
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"3"	"3"	0
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"5"	"5"	0
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"6"	"6"	1
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"7"	"7"	0
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"8"	"8"	0
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"9"	"9"	14
	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"	"10"	"10"	5
"Total"	"7th month"	"07"	"2019"	"2019"	"43 weeks"	"43"			21
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"1"	"1"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"3"	"3"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"5"	"5"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"6"	"6"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"7"	"7"	0
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"8"	"8"	1
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"9"	"9"	6
	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"	"10"	"10"	1
"Total"	"7th month"	"07"	"2019"	"2019"	"44 weeks"	"44"			8
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"1"	"1"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"3"	"3"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"5"	"5"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"6"	"6"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"7"	"7"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"8"	"8"	0
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"9"	"9"	2
	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"	"10"	"10"	0
"Total"	"7th month"	"07"	"2019"	"2019"	"45 weeks"	"45"			2
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"1"	"1"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"3"	"3"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"5"	"5"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"6"	"6"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"7"	"7"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"8"	"8"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"9"	"9"	0
	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"	"10"	"10"	0
"Total"	"7th month"	"07"	"2019"	"2019"	"46 weeks"	"46"			0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"0"	"0"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"1"	"1"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"2"	"2"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"3"	"3"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"4"	"4"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"5"	"5"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"6"	"6"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"7"	"7"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"8"	"8"	0
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"9"	"9"	1
	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"	"10"	"10"	0
"Total"	"7th month"	"07"	"2019"	"2019"	"47 weeks"	"47"			1
"Total"	"7th month"	"07"	"2019"	"2019"					79175
"Total"	"7th month"	"07"							330191
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"0"	"0"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"1"	"1"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"2"	"2"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"3"	"3"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"4"	"4"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"5"	"5"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"6"	"6"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"7"	"7"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"8"	"8"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"9"	"9"	0
	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"	"10"	"10"	0
"Total"	"8th month"	"08"	"2016"	"2016"	"17 weeks"	"17"			0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"0"	"0"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"1"	"1"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"2"	"2"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"3"	"3"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"4"	"4"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"5"	"5"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"6"	"6"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"7"	"7"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"8"	"8"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"9"	"9"	0
	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"	"10"	"10"	0
"Total"	"8th month"	"08"	"2016"	"2016"	"18 weeks"	"18"			0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"0"	"0"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"1"	"1"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"2"	"2"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"3"	"3"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"4"	"4"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"5"	"5"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"6"	"6"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"7"	"7"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"8"	"8"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"9"	"9"	0
	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"	"10"	"10"	0
"Total"	"8th month"	"08"	"2016"	"2016"	"19 weeks"	"19"			0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"0"	"0"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"1"	"1"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"2"	"2"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"3"	"3"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"4"	"4"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"5"	"5"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"6"	"6"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"7"	"7"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"8"	"8"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"9"	"9"	0
	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"	"10"	"10"	0
"Total"	"8th month"	"08"	"2016"	"2016"	"20 weeks"	"20"			0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"0"	"0"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"1"	"1"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"2"	"2"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"3"	"3"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"4"	"4"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"5"	"5"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"6"	"6"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"7"	"7"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"8"	"8"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"9"	"9"	0
	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"	"10"	"10"	0
"Total"	"8th month"	"08"	"2016"	"2016"	"21 weeks"	"21"			0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"0"	"0"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"1"	"1"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"2"	"2"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"3"	"3"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"4"	"4"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"5"	"5"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"6"	"6"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"7"	"7"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"8"	"8"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"9"	"9"	0
	"8th month"	"08"	"2016"	"2016"	"22 weeks"	"22"	"10"	"10"	0
